artist,song,emotion,variance,Genre,Release Date,Key,Tempo,Loudness,Explicit,Popularity,Energy,Danceability,Positiveness,Speechiness,Liveness,Acousticness,Instrumentalness
Ray Boltz,For Only One,sadness,0.0785648148148148,christian,2011,D# Maj,104,-23.26,No,2,15,49,20,3,11,72,0
Ray Boltz,Give Me Your Hand,joy,0.1074074074074074,christian,2010,E Maj,120,-11.04,No,15,36,63,54,3,12,70,0
Ray Boltz,Glad Tidings,fear,0.3642857142857143,christian,1997,G Maj,142,-10.07,No,2,41,51,50,3,27,57,0
Ray Boltz,God Gave Me Back Tomorrow,sadness,0.1123376623376623,christian,2011,D Maj,141,-10.9,No,2,49,33,35,3,16,58,0
Ray Boltz,Heaven Is Counting On You,joy,0.2584615384615384,christian,2010,A# Maj,104,-8.33,No,20,64,56,62,3,11,34,0
Ray Boltz,"Hey, Little Brother",anger,0.2031746031746031,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,I Cry,joy,0.3854166666666667,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,I Will Praise The Lord,sadness,0.0033333333333333,christian,2011,D Maj,65,-18.99,No,4,23,40,25,3,26,49,0
Ray Boltz,I Will Tell The World,joy,0.3666666666666667,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,In Your Name,joy,0.2193181818181818,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,I've Come To Serve,joy,0.2435064935064934,christian,2011,G# Maj,123,-9.99,No,37,49,72,85,8,13,80,0
Ray Boltz,Let's Begin Again,sadness,-0.0856060606060606,christian,2024,C min,105,-12.59,No,19,42,38,12,2,5,3,17
Ray Boltz,Lion Of Judah,joy,0.19,christian,2011,F Maj,106,-21.72,No,4,8,28,17,3,34,74,0
Ray Boltz,Mercy,love,0.3571428571428571,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,"Oh, What A Beautiful Name",joy,0.5267676767676769,christian,1997,A Maj,93,-14.68,No,3,17,37,14,3,22,91,0
Ray Boltz,Peaceful Harbor,love,0.0353650137741046,christian,2010,G# Maj,76,-11.75,No,24,34,47,18,3,37,39,0
Ray Boltz,Roar,joy,0.288888888888889,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,Set Sail,joy,0.1285714285714286,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,Take Up Your Cross,joy,0.075,christian,2010,C Maj,92,-11.78,No,17,63,59,54,3,9,64,0
Ray Boltz,The Ballad Of William Joe,joy,0.0792592592592592,christian,2023,F# Maj,112,-6.04,No,63,60,59,4,3,8,3,0
Ray Boltz,The Gift,joy,0.1627525252525252,christian,1997,G Maj,132,-12.54,No,2,27,45,34,3,12,76,0
Ray Boltz,The Potter's Field,sadness,-0.0931818181818182,christian,2023,F# Maj,112,-6.04,No,63,60,59,4,3,8,3,0
Ray Boltz,The Stones,sadness,-0.0125396825396825,christian,2023,F# Maj,112,-6.04,No,63,60,59,4,3,8,3,0
Ray Boltz,The Storm,anger,0.1833333333333333,christian,2010,G# Maj,76,-11.75,No,24,34,47,18,3,37,39,0
Ray Boltz,There Stood A Lamb,joy,0.0873611111111111,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,This Is America,joy,0.2591666666666667,christian,2023,D Maj,150,-7.43,No,52,45,69,68,4,12,62,1
Ray Boltz,Watch The Lamb,joy,-0.0293083900226757,christian,2010,C# Maj,122,-21.37,No,23,4,44,11,4,9,82,0
Ray Boltz,We Are His Heart,sadness,0.0402777777777777,christian,2023,F# Maj,112,-6.04,No,63,60,59,4,3,8,3,0
Ray Boltz,Where I Met Jesus,joy,0.2857142857142857,christian,2010,G Maj,126,-13.15,No,30,24,39,14,3,9,66,0
Ray Charles,A Tear Fell,sadness,0.1636363636363636,soul,2017,B min,123,-9.61,Yes,38,51,67,15,8,9,8,0
Ray Charles,Angelina,sadness,-0.0238095238095238,soul,2021,G# min,173,-12.62,No,76,57,60,96,14,51,70,0
Ray Charles,Baby It's Cold Outside,anger,0.087972972972973,soul,2021,D# Maj,131,-17.72,No,33,13,48,30,4,7,82,0
Ray Charles,Blues Before Sunrise,sadness,-0.0790123456790123,soul,2023,A Maj,121,-12.23,No,15,17,57,39,4,9,91,0
Ray Charles,Bluesette,sadness,0.1458333333333333,soul,1964,A min,168,-12.66,No,2,45,42,64,17,16,84,0
Ray Charles,Born To Lose,sadness,0.0305555555555555,soul,2009,E Maj,84,-15.01,No,37,21,16,28,4,23,71,0
Ray Charles,Bye Bye Love,joy,0.4297979797979798,soul,2009,A# Maj,95,-10.5,No,40,52,56,97,3,26,72,0
Ray Charles,Crazy Love,sadness,0.1488571428571429,soul,2004,G Maj,148,-7.23,No,53,68,57,61,17,80,48,0
Ray Charles,Cry,joy,-0.1205128205128205,soul,2002,G# Maj,84,-8.8,No,41,37,40,36,3,27,81,0
Ray Charles,Cry Me A River,sadness,0.2034722222222222,soul,2022,C min,82,-18.59,No,0,15,44,19,4,8,68,82
Ray Charles,Crying Time,love,0.19921875,soul,2021,G# Maj,102,-12.23,No,36,30,20,40,4,16,66,0
Ray Charles,Do I Ever Cross Your Mind,sadness,-0.0300347222222222,soul,2004,D Maj,135,-9.0,No,47,38,56,33,3,13,56,0
Ray Charles,Don't Set Me Free,sadness,0.1699999999999999,soul,1993,D min,180,-14.55,No,0,61,50,82,8,28,20,0
Ray Charles,Don't You Know,sadness,0.0839506172839506,soul,1957,C Maj,120,-12.5,No,34,14,72,74,11,9,85,0
Ray Charles,Doodlin',fear,0.0972577996715927,soul,1987,F# Maj,109,-20.47,No,14,12,70,46,4,10,82,0
Ray Charles,Eleanor Rigby,sadness,-0.0906249999999999,soul,2021,C Maj,116,-11.28,No,27,43,39,50,4,10,65,0
Ray Charles,Everytime We Say Goodbye,fear,-0.075,soul,2012,G Maj,88,-11.33,No,59,26,29,26,3,18,85,0
Ray Charles,Feel So Bad,sadness,-0.4171874999999999,soul,2021,G# Maj,166,-14.45,No,19,56,61,90,15,14,70,5
Ray Charles,Fever,anger,0.1750305853566723,soul,2004,B min,134,-10.21,No,58,42,67,33,21,12,40,0
Ray Charles,Greenbacks,joy,0.0339682539682539,soul,1957,C# Maj,164,-13.87,No,30,31,64,67,47,16,84,0
Ray Charles,Hard Times,sadness,-0.0774305555555555,soul,1961,F min,117,-12.98,No,45,16,56,30,4,14,98,0
Ray Charles,Heaven Help Us All,sadness,0.0183641975308642,soul,2004,A# Maj,169,-8.77,No,33,57,42,56,10,15,28,0
Ray Charles,Here We Go Again,sadness,0.41,soul,2004,A# Maj,99,-12.57,No,65,30,63,39,3,10,64,0
Ray Charles,How Did You Feell The Morning After?,joy,0.3337941628264208,soul,2024,E Maj,88,-5.44,No,61,68,54,79,5,16,81,0
Ray Charles,I Believe To My Soul,joy,0.0751488095238095,soul,1961,D# min,143,-14.0,No,59,16,58,36,3,11,91,0
Ray Charles,I Can't Stop Loving You,love,0.0903409090909091,soul,2009,F Maj,79,-13.55,No,62,28,31,38,3,32,82,0
Ray Charles,I Had A Dream,sadness,0.1239795918367347,soul,2024,C# Maj,105,-14.28,No,21,32,50,90,4,33,84,0
Ray Charles,I Remember Clifford,love,0.325,soul,2021,G# min,173,-12.62,No,76,57,60,96,14,51,70,0
Ray Charles,I Wish You Were Here Tonight,joy,0.4265306122448979,soul,2021,G# min,173,-12.62,No,76,57,60,96,14,51,70,0
Ray Charles,I'm Going Down The River,sadness,-0.3420634920634921,soul,1963,D min,72,-9.62,No,8,22,51,50,4,12,95,0
Ray Charles,I'm Gonna Move To The Outskirts Of Town,surprise,-6.167905692361981e-18,soul,2018,F min,175,-6.76,No,36,52,41,51,5,68,84,0
Ray Charles,I'm Movin On,joy,-0.043611111111111,soul,1961,C min,108,-9.84,No,31,51,52,71,5,15,84,0
Ray Charles,I'm Moving On,fear,-0.0444246031746031,soul,2017,B min,105,-13.87,No,4,39,36,81,6,43,80,0
Ray Charles,In A Little Spanish Town,love,0.1294444444444444,soul,2024,A# Maj,146,-18.04,No,12,33,53,58,32,95,22,0
Ray Charles,In The Heat Of The Night,sadness,-0.1210119047619047,soul,2021,A# Maj,81,-11.0,No,38,30,50,72,3,24,66,0
Ray Charles,It Makes No Difference Now,joy,0.1994047619047619,soul,2009,G# Maj,83,-17.28,No,26,12,70,52,9,11,95,0
Ray Charles,It's Alright,joy,0.0808531746031746,soul,2019,G min,164,-6.56,No,14,40,40,53,6,12,70,0
Ray Charles,Just For A Thrill,joy,0.16,soul,2024,G# Maj,58,-12.62,No,27,22,31,39,3,14,91,0
Ray Charles,Leave My Woman Alone,joy,0.0821868686868687,soul,2024,A Maj,139,-11.79,No,41,48,67,84,5,15,75,0
Ray Charles,Let The Good Times Roll,joy,0.3874505928853754,soul,2024,G Maj,104,-9.37,No,44,45,58,65,29,59,66,0
Ray Charles,Let Your Love Flow,joy,0.3557142857142857,soul,2024,E Maj,88,-5.44,No,61,68,54,79,5,16,81,0
Ray Charles,Let's Go Get Stoned,anger,-0.0496031746031746,soul,2021,C# Maj,184,-12.4,No,30,36,39,40,4,9,74,0
Ray Charles,"Listen, They're Playing My Song",sadness,-0.1224867724867724,soul,2024,E Maj,88,-5.44,No,61,68,54,79,5,16,81,0
Ray Charles,Love Is Here To Stay,joy,0.2539285714285714,soul,2000,A# Maj,82,-29.67,No,0,5,23,8,4,11,98,5
Ray Charles,Mississippi Mud,joy,0.1347222222222222,soul,2023,D min,127,-10.91,No,5,39,63,60,7,11,79,0
Ray Charles,Moon Over Miami,joy,0.195,soul,2023,G Maj,68,-14.43,No,10,24,30,25,3,20,91,0
Ray Charles,My Bonnie,sadness,-0.0052197802197802,soul,2024,G min,123,-16.6,No,22,26,56,93,6,20,90,0
Ray Charles,No One,sadness,0.1035714285714285,soul,2021,C# Maj,90,-12.34,No,29,40,44,74,4,18,68,0
Ray Charles,None Of Us Are Free,joy,0.3013356562137051,soul,2021,G min,144,-9.19,No,19,94,70,70,7,9,20,0
Ray Charles,Rudolph The Red Nosed Reindeer,joy,0.1686507936507936,soul,1985,C# Maj,119,-15.21,No,24,26,82,83,5,15,84,0
Ray Charles,Sentimental Journey,sadness,-0.1069444444444444,soul,2012,D# Maj,174,-12.25,No,11,27,36,44,4,6,65,0
Ray Charles,Sinner's Prayer,sadness,-0.4617283950617283,soul,2004,A Maj,102,-7.87,No,44,53,73,52,4,10,68,0
Ray Charles,Some Day (Blues Is My Middle Name),sadness,-0.1246212121212121,soul,2015,C Maj,104,-13.09,No,0,25,50,55,3,7,89,1
Ray Charles,Sticks And Stones,sadness,-0.2999999999999999,soul,2017,C min,87,-10.58,No,27,48,60,80,9,35,87,0
Ray Charles,Sweet Memories,joy,0.3448484848484849,soul,2016,A# Maj,95,-12.85,No,9,42,30,15,4,21,92,95
Ray Charles,Teardrops From My Eyes,sadness,0.1410714285714285,soul,2001,B Maj,133,-10.18,No,60,72,87,97,5,18,9,7
Ray Charles,Tell All The World About You,joy,0.4005050505050505,soul,2024,A# Maj,130,-15.32,No,38,35,55,94,7,10,93,0
Ray Charles,Tell The World About You,joy,0.4039393939393939,soul,2024,A# Maj,130,-15.32,No,38,35,55,94,7,10,93,0
Reba Mcentire,A Christmas Letter,sadness,0.1316666666666666,pop,1987,G Maj,103,-16.84,No,15,20,62,37,3,27,41,0
Reba Mcentire,A Cowboy Like You,sadness,0.1079861111111111,pop,1994,G# Maj,123,-12.64,No,5,48,64,89,4,8,13,0
Reba Mcentire,But Why,fear,0.1925925925925926,pop,2009,F# Maj,134,-6.66,No,19,48,58,13,3,8,51,0
Reba Mcentire,Buying Her Roses,surprise,-0.0228835978835978,pop,1991,G# Maj,97,-12.99,No,25,34,63,46,3,7,24,0
Reba Mcentire,Can't Even Get The Blues,sadness,-0.0166666666666666,pop,2021,E Maj,119,-4.49,No,20,81,64,60,6,31,8,0
Reba Mcentire,Cathy's Clown,joy,0.2494949494949495,pop,1989,E Maj,104,-11.97,No,35,26,52,32,3,9,61,0
Reba Mcentire,Congratulations,joy,0.5023809523809524,pop,1984,F# Maj,96,-13.81,No,8,23,59,40,3,18,66,0
Reba Mcentire,Consider Me Gone,sadness,0.057516339869281,pop,2009,G# Maj,97,-4.0,No,58,73,58,51,3,8,9,0
Reba Mcentire,Do Right By Me,joy,0.0547619047619047,pop,1988,C Maj,101,-11.51,No,14,49,43,81,3,10,50,0
Procol Harum,I'm A Reader And A Writer,joy,0.25,progressive,2019,A# Maj,142,-8.0,No,40,66,36,38,3,6,10,5
Reba Mcentire,Does He Love You,love,0.4,pop,1993,A Maj,145,-10.66,No,56,43,45,26,3,11,37,0
Reba Mcentire,Does The Wind Still Blow In Oklahoma,joy,0.0901234567901234,pop,2007,F# min,106,-7.02,No,26,53,62,36,3,11,25,0
Reba Mcentire,Don't Forget Your Way Home,sadness,0.2207070707070706,pop,1985,C Maj,114,-16.82,No,10,28,65,42,3,9,37,0
Reba Mcentire,"Don't Say Goodnight, Say Good Morning",joy,0.2666666666666666,pop,1986,G Maj,79,-13.32,No,9,22,40,16,3,12,73,0
Reba Mcentire,Don't You Believe Him,joy,-0.0297272727272727,pop,1984,G Maj,111,-16.19,No,11,34,56,55,8,13,15,0
Reba Mcentire,Ease The Fever,sadness,0.1678571428571428,pop,1981,D Maj,101,-16.06,No,10,44,49,93,10,18,38,0
Reba Mcentire,Every Other Weekend,sadness,0.0527112135176651,pop,2007,D Maj,80,-6.75,No,37,42,48,15,3,12,73,0
Reba Mcentire,Every Second Someone Breaks A Heart,sadness,0.1124471314126486,pop,1984,D min,147,-11.56,No,9,70,56,39,18,13,5,0
Reba Mcentire,Everyday People,joy,0.0730257936507936,pop,2007,F# Maj,118,-5.69,No,19,68,69,58,3,10,23,0
Reba Mcentire,Everything But My Heart,sadness,0.1437491520824854,pop,1984,D# Maj,141,-15.62,No,11,20,49,24,3,12,67,0
Reba Mcentire,Everything That You Want,joy,0.0564814814814814,pop,1994,A# min,94,-10.1,No,19,43,47,14,3,21,27,0
Reba Mcentire,Five Hundred Miles Away From Home,sadness,-0.1746336996336996,pop,1995,C Maj,115,-7.64,No,20,39,60,23,3,16,48,0
Reba Mcentire,Gonna Love Ya (Till The Cows Come Home),love,0.3687499999999999,pop,1981,A# Maj,100,-14.43,No,11,30,58,56,3,24,64,0
Reba Mcentire,Happy Birthday Jesus (I'll Open This One For You),joy,0.1469650205761317,pop,2003,A Maj,78,-13.25,No,6,32,63,48,6,67,52,0
Reba Mcentire,He Gets That From Me,joy,0.2141666666666667,pop,2003,A# Maj,144,-10.09,No,42,39,64,42,3,11,62,0
Reba Mcentire,Heart Hush,fear,0.0944444444444444,pop,1998,E Maj,98,-6.02,No,20,66,56,46,3,10,3,0
Reba Mcentire,I Can See Forever In Your Eyes,love,0.3638888888888889,pop,1980,D Maj,97,-14.33,No,14,26,59,35,3,24,60,0
Reba Mcentire,I Know How He Feels,love,0.2337882796216129,pop,1988,A Maj,96,-11.87,No,38,38,56,43,2,24,65,0
Reba Mcentire,I'd Say You,joy,0.517948717948718,pop,2000,G# Maj,171,-11.7,No,2,45,46,33,5,9,13,0
Reba Mcentire,If I Could Live Your Life,joy,0.1712121212121211,pop,1996,F Maj,75,-6.92,No,21,43,56,16,3,21,52,0
Reba Mcentire,If I Could Only Be Like You,joy,0.1895299145299145,pop,1991,G min,170,-11.7,No,66,51,43,39,10,10,52,0
Reba Mcentire,If I Fell,sadness,0.3487012987012988,pop,2000,D Maj,108,-7.86,No,9,50,71,33,2,10,54,0
Reba Mcentire,If I Had Any Sense Left At All,sadness,0.084375,pop,2003,E Maj,78,-8.27,No,12,43,50,27,2,11,41,0
Reba Mcentire,If You Only Knew,anger,0.0553650793650793,pop,1986,G Maj,139,-16.34,No,18,24,57,30,6,13,79,0
Reba Mcentire,I'll Believe It When I Feel It,joy,0.3999999999999999,pop,1986,A Maj,142,-17.33,No,14,18,52,33,3,34,44,0
Reba Mcentire,I'm A Survivor,sadness,-0.0215553350970017,pop,2001,D Maj,88,-5.03,No,57,62,57,57,3,12,33,0
Reba Mcentire,I'm A Woman,joy,0.1479591836734693,pop,2019,A Maj,98,-5.82,No,18,55,53,51,15,30,51,0
Reba Mcentire,I'm Gettin' Over You,sadness,0.0681818181818181,pop,1984,G min,103,-13.87,No,9,36,46,57,3,10,23,0
Reba Mcentire,I'm Gonna Take That Mountain,anger,-0.0646464646464646,pop,2003,E Maj,91,-6.42,No,25,84,61,51,3,13,19,0
Reba Mcentire,I'm Not Your Girl,love,0.0317821067821067,pop,1999,D# Maj,102,-11.07,No,14,38,69,28,3,11,44,0
Reba Mcentire,Indelibly Blue,sadness,0.0384615384615384,pop,1981,C# Maj,80,-15.83,No,10,18,47,30,3,7,75,0
Reba Mcentire,Invisible,sadness,0.2979591836734694,pop,1998,D Maj,107,-7.81,No,20,55,58,28,3,13,16,0
Reba Mcentire,Invitation To The Blues,sadness,0.0923076923076923,pop,1977,G Maj,133,-11.87,No,11,31,59,77,3,25,71,0
Reba Mcentire,Is It Really Love,fear,0.3374999999999999,pop,1983,A Maj,89,-13.49,No,11,43,62,55,4,10,31,0
Reba Mcentire,It Always Rains On Saturday,anger,0.0741161616161616,pop,1989,D Maj,81,-15.52,No,12,10,49,18,3,10,89,0
Reba Mcentire,I've Never Stopped Dreaming Of You,love,0.111823593073593,pop,1986,B Maj,81,-14.36,No,9,18,53,28,3,18,61,0
Reba Mcentire,I've Waited All My Life For You,joy,0.1917249417249417,pop,1977,A# Maj,81,-15.63,No,14,20,48,40,3,14,84,0
Reba Mcentire,Just Across The Rio Grande,joy,0.0217329545454545,pop,1987,C Maj,89,-16.64,No,13,20,61,26,3,9,57,0
Reba Mcentire,Long Distance Lover,sadness,-0.0119047619047619,pop,1980,C Maj,89,-14.5,No,8,24,52,21,3,32,71,0
Reba Mcentire,Lookin' For A New Love Story,sadness,0.3781818181818181,pop,1986,B Maj,140,-12.52,No,14,36,59,72,3,7,76,0
Reba Mcentire,Love By Love,joy,0.2394323671497584,pop,1981,D Maj,123,-16.55,No,10,26,67,46,4,8,65,0
Reba Mcentire,Love Is Never Easy,joy,0.3003333333333333,pop,1986,E Maj,74,-16.58,No,9,26,32,17,3,52,70,0
Reba Mcentire,Love Will Find Its Way To You,sadness,0.2489688552188552,pop,2008,C Maj,130,-8.56,No,24,60,72,73,3,4,50,0
Reba Mcentire,My Mind Is On You,anger,0.0969113756613756,pop,1986,C Maj,92,-15.61,No,13,29,64,54,3,12,58,0
Reba Mcentire,New Fool At An Old Game,joy,0.0379679144385027,pop,1988,C Maj,166,-12.56,No,28,29,30,20,3,15,79,0
Reba Mcentire,Nickel Dreams,joy,-0.0413461538461538,pop,1983,C Maj,141,-14.98,No,8,24,36,28,4,29,49,0
Reba Mcentire,Night Life,sadness,-0.1861111111111111,pop,1989,G Maj,188,-13.48,No,11,36,32,35,7,42,16,0
Reba Mcentire,Nobody Dies From A Broken Heart,sadness,-0.1094696969696969,pop,1999,A min,96,-11.96,No,12,42,74,51,2,9,12,0
Reba Mcentire,On This Day,joy,0.1623626373626373,pop,1987,D Maj,93,-17.2,No,15,21,58,28,3,24,42,0
Reba Mcentire,Once You've Learned To Be Lonely,sadness,0.0097222222222222,pop,2003,F Maj,113,-9.63,No,17,36,59,22,3,12,64,0
Reba Mcentire,One Good Reason,anger,0.3531249999999999,pop,1983,C# Maj,126,-14.23,No,10,42,83,88,4,4,12,0
Reba Mcentire,One Honest Heart,joy,0.2344907407407407,pop,1998,C# Maj,96,-5.4,No,25,77,58,59,3,22,7,0
Reba Mcentire,One Last Good Hand,joy,0.0118923611111111,pop,1992,A Maj,122,-8.17,No,17,70,67,62,3,10,19,0
Red Hot Chili Peppers,21St Century,sadness,0.2096296296296296,alternative,2006,D Maj,116,-3.15,No,50,89,61,67,5,14,1,14
Red Hot Chili Peppers,Apache Rose Peacock,joy,0.1042281792281792,alternative,1991,A Maj,92,-10.14,No,49,72,71,86,6,7,0,0
Red Hot Chili Peppers,Behind The Sun,joy,-0.0158861340679522,alternative,1987,C# min,93,-4.95,No,38,87,58,28,4,19,0,0
Red Hot Chili Peppers,Bicycle Song,joy,0.3607142857142857,alternative,2002,E min,90,-4.4,No,49,79,68,65,4,33,20,0
Red Hot Chili Peppers,Black Cross,anger,0.1215873015873015,alternative,2006,C Maj,96,-2.36,No,81,91,56,73,4,35,2,0
Red Hot Chili Peppers,Blackeyed Blonde,anger,-0.0288036616161616,alternative,1985,G Maj,133,-5.38,No,34,98,72,32,10,21,16,9
Red Hot Chili Peppers,Blues For Meister,joy,0.0352222222222222,alternative,2022,C# Maj,106,-5.07,No,65,68,42,35,3,11,3,0
Red Hot Chili Peppers,Body Of Water,joy,0.3535714285714286,alternative,2006,C Maj,96,-2.36,No,81,91,56,73,4,35,2,0
Red Hot Chili Peppers,Brandy,sadness,0.3125448028673835,alternative,1972,C# min,125,-11.37,No,76,62,72,83,6,13,40,0
Red Hot Chili Peppers,Brave From Afar,joy,0.2709821428571428,alternative,2013,E Maj,175,-2.89,No,27,88,22,37,5,3,0,0
Red Hot Chili Peppers,Breaking The Girl,joy,0.2888888888888888,alternative,1991,G# min,178,-12.75,No,62,69,35,64,3,14,2,0
Red Hot Chili Peppers,Brendan's Death Song,sadness,0.0277988215488215,alternative,2011,G Maj,114,-3.82,No,49,87,36,18,12,11,1,0
Red Hot Chili Peppers,By The Way,joy,0.0761904761904762,alternative,2002,C Maj,122,-4.94,No,77,97,45,20,11,10,3,0
Red Hot Chili Peppers,Catholic School Girls Rule,sadness,0.1429035250463821,alternative,1985,C# min,97,-2.83,No,33,100,54,39,6,57,6,1
Red Hot Chili Peppers,Charlie,joy,0.1731407995296884,alternative,2006,G min,110,-3.45,No,59,91,60,51,7,9,2,0
Red Hot Chili Peppers,City Of Angels,sadness,0.2033143939393939,alternative,1991,G Maj,92,-9.92,No,77,94,67,78,5,15,0,9
Red Hot Chili Peppers,C'mon Girl,love,0.3107142857142856,alternative,2006,B min,112,-3.72,No,50,88,55,62,4,46,2,0
Red Hot Chili Peppers,Coffee Shop,sadness,-0.0833333333333333,alternative,1995,A Maj,121,-3.39,No,40,98,50,59,8,19,0,5
Red Hot Chili Peppers,Dani California,joy,0.1748538011695906,alternative,2006,C Maj,96,-2.36,No,81,91,56,73,4,35,2,0
Red Hot Chili Peppers,Even You Brutus?,joy,0.1811666666666666,alternative,2011,G min,167,-1.82,No,42,92,39,53,5,36,3,0
Red Hot Chili Peppers,Factory Of Faith,joy,0.1223086734693877,alternative,2011,D min,141,-3.0,No,49,85,68,71,3,9,0,0
Red Hot Chili Peppers,Falling Into Grace,joy,0.201078869047619,alternative,1995,E min,84,-3.8,No,36,89,56,63,6,11,3,0
Red Hot Chili Peppers,Fat Dance,anger,0.2804347826086956,alternative,1999,E min,101,-3.84,No,45,95,66,77,6,8,5,62
Red Hot Chili Peppers,Fight Like A Brave,anger,-0.078998778998779,alternative,1987,F Maj,104,-3.94,No,44,94,72,28,10,36,1,0
Red Hot Chili Peppers,Gong Li,sadness,-0.1982517482517482,alternative,1999,C min,125,-2.36,No,65,98,34,19,21,7,0,30
Red Hot Chili Peppers,Goodbye Hooray,joy,0.0263888888888888,alternative,2011,A min,151,-1.47,No,42,97,34,44,11,30,1,0
Red Hot Chili Peppers,Hard To Concentrate,joy,0.2256704980842911,alternative,2024,G Maj,106,-7.3,No,1,50,64,31,3,31,16,0
Red Hot Chili Peppers,Havana Affair,anger,0.3125,alternative,2012,B min,76,-2.88,No,44,85,51,85,3,11,9,0
Red Hot Chili Peppers,Hollywood,joy,0.0285714285714285,alternative,1985,C Maj,89,-5.49,No,34,85,68,91,7,43,5,20
Red Hot Chili Peppers,How It Ends,sadness,0.24,alternative,2013,G Maj,127,-4.03,No,31,91,49,37,7,36,0,0
Red Hot Chili Peppers,How Strong,joy,0.1162490287490287,alternative,1999,C Maj,123,-3.27,No,83,80,46,51,6,8,0,0
Red Hot Chili Peppers,Hump De Bump,joy,-0.0091550925925926,alternative,2006,A min,112,-3.15,No,57,97,68,90,4,7,14,0
Red Hot Chili Peppers,I Could Die For You,joy,0.2277597402597402,alternative,2002,A Maj,170,-3.65,No,62,73,38,39,3,9,10,0
Red Hot Chili Peppers,I Could Have Lied,anger,-0.0076923076923076,alternative,1991,G Maj,141,-13.59,Yes,61,21,56,41,4,34,1,55
Red Hot Chili Peppers,I Found Out,joy,0.0541666666666666,alternative,2002,C Maj,122,-4.94,No,77,97,45,20,11,10,3,0
Red Hot Chili Peppers,I Know Where I'm Going,love,0.1374999999999999,alternative,2017,C# min,86,-16.56,No,30,42,76,44,44,11,88,4
Red Hot Chili Peppers,I Like Dirt,joy,0.1702020202020201,alternative,1999,E min,105,-1.5,No,50,97,71,80,16,9,1,3
Red Hot Chili Peppers,I Want You Back,joy,0.0999999999999999,alternative,1997,G# min,112,-3.0,No,66,94,75,90,5,48,5,0
Red Hot Chili Peppers,If,joy,0.0520299145299145,alternative,1991,G Maj,96,-12.02,Yes,52,74,71,67,5,7,0,80
Red Hot Chili Peppers,If You Have To Ask,joy,0.1057296650717703,alternative,1991,G Maj,96,-12.02,Yes,52,74,71,67,5,7,0,80
Red Hot Chili Peppers,If You Want Me To Stay,sadness,0.3833333333333333,alternative,1985,F min,100,-5.8,No,41,79,83,79,7,7,7,6
Red Hot Chili Peppers,I'll Be Your Domino,joy,0.0776041666666666,alternative,2006,C Maj,108,-2.74,No,31,99,73,77,3,5,2,0
Red Hot Chili Peppers,I've Been Down,sadness,-0.0191358024691358,alternative,1982,D min,130,-10.5,No,53,47,72,35,3,6,33,0
Red Hot Chili Peppers,Joe,sadness,0.1416666666666666,alternative,2024,B min,124,-10.59,No,0,95,69,18,4,9,0,90
Red Hot Chili Peppers,"Johnny, Kick A Hole In The Sky",fear,0.0552619047619047,alternative,1989,B min,120,-2.72,Yes,36,100,64,17,10,16,1,0
Red Hot Chili Peppers,Jungle Man,surprise,-0.0716666666666666,alternative,1985,F# min,102,-4.15,No,36,93,56,81,7,17,3,44
Red Hot Chili Peppers,Knock Me Down,joy,0.0839443149443149,alternative,1989,C Maj,124,-3.63,No,45,97,56,58,5,21,0,0
Red Hot Chili Peppers,Lately,sadness,-0.0097222222222222,alternative,2006,A min,170,-2.89,No,34,86,60,76,3,4,9,0
Red Hot Chili Peppers,Let's Make Evil,surprise,0.0201277480689245,alternative,1995,F# min,148,-3.7,No,32,97,35,70,7,17,0,0
Red Hot Chili Peppers,Leverage Of Space,anger,-0.1255555555555556,alternative,1999,C Maj,123,-3.27,No,83,80,46,51,6,8,0,0
Red Hot Chili Peppers,Look Around,sadness,0.0930114638447971,alternative,2011,G min,112,-2.37,No,58,95,56,52,9,23,0,0
Red Hot Chili Peppers,Looking For Love,sadness,0.4006944444444444,alternative,1991,G Maj,92,-9.92,No,77,94,67,78,5,15,0,9
Red Hot Chili Peppers,Love Of Your Life,sadness,0.1621693121693121,alternative,2012,G min,110,-6.0,No,36,58,50,45,3,20,2,0
Red Hot Chili Peppers,Love Trilogy,anger,0.352,alternative,1987,C Maj,137,-6.34,Yes,31,66,49,16,8,9,0,0
Red Hot Chili Peppers,Lovin' And Touchin',love,0.5249999999999999,alternative,1985,D Maj,113,-19.18,Yes,33,22,48,52,5,11,91,99
Red Hot Chili Peppers,Magic Johnson,joy,0.0212606837606837,alternative,1989,B Maj,142,-4.05,Yes,37,99,63,50,19,66,0,0
Red Hot Chili Peppers,Magpies On Fire,fear,0.1497348484848484,alternative,2012,A# Maj,82,-5.67,No,31,69,52,36,3,10,8,0
